timestamp,src_ip,src_port,dst_ip,dst_port,protocol,transport,connection_type
2025-01-09 21:50:20.511263,138.219.201.243,51485,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:50:21.087433,138.219.201.243,51511,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:50:21.687987,138.219.201.243,53170,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:50:22.288393,138.219.201.243,51523,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:50:22.891264,138.219.201.243,53186,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:50:23.502214,138.219.201.243,51555,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:50:24.105637,138.219.201.243,53196,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:50:24.696388,138.219.201.243,51581,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:50:25.293906,138.219.201.243,51585,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:50:25.879426,138.219.201.243,53214,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:50:26.476811,138.219.201.243,53220,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:50:27.076480,138.219.201.243,51643,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:50:27.671221,138.219.201.243,53228,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:50:28.272643,138.219.201.243,53230,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:50:28.877954,138.219.201.243,51667,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:50:29.460126,138.219.201.243,53248,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:50:30.055568,138.219.201.243,51714,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:50:30.637229,138.219.201.243,51721,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:50:31.230971,138.219.201.243,51727,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:50:31.806113,138.219.201.243,53272,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:50:32.394678,138.219.201.243,51749,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:50:32.991074,138.219.201.243,53282,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:50:33.585163,138.219.201.243,53286,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:50:34.166460,138.219.201.243,51801,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:50:34.758304,138.219.201.243,51819,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:50:36.404807,138.219.201.243,53306,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:50:36.986075,138.219.201.243,53314,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:50:37.568053,138.219.201.243,53324,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:50:38.163558,138.219.201.243,51901,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:50:38.775463,138.219.201.243,51933,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:50:39.366127,138.219.201.243,51952,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:50:39.958238,138.219.201.243,51958,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:50:40.543442,138.219.201.243,53350,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:50:41.132898,138.219.201.243,51983,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:50:41.725089,138.219.201.243,52005,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:50:42.359175,138.219.201.243,53372,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:50:42.978876,138.219.201.243,53374,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:50:43.578455,138.219.201.243,52050,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:50:44.174066,138.219.201.243,52069,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:50:44.774104,138.219.201.243,53396,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:50:45.387865,138.219.201.243,53402,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:50:45.989533,138.219.201.243,52115,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:50:46.602949,138.219.201.243,53409,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:50:47.219130,138.219.201.243,52142,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:50:47.797376,138.219.201.243,52197,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:50:48.372832,138.219.201.243,52225,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:50:48.965276,138.219.201.243,53432,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:50:49.561172,138.219.201.243,53438,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:50:50.182129,138.219.201.243,52285,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:50:50.800451,138.219.201.243,52905,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:50:51.384999,138.219.201.243,53460,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:50:51.980731,138.219.201.243,52999,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:50:52.570107,138.219.201.243,53023,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:50:53.162036,138.219.201.243,53478,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:50:53.772276,138.219.201.243,53176,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:50:54.361862,138.219.201.243,53362,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:50:54.950434,138.219.201.243,53495,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:50:55.560464,138.219.201.243,53496,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:50:56.182986,138.219.201.243,53532,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:50:56.794037,138.219.201.243,53569,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:50:57.395738,138.219.201.243,53595,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:50:58.011040,138.219.201.243,53606,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:50:58.629283,138.219.201.243,53621,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:50:59.243312,138.219.201.243,53645,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:50:59.847758,138.219.201.243,53542,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:00.418021,138.219.201.243,53700,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:00.995549,138.219.201.243,53713,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:01.601392,138.219.201.243,53729,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:02.208583,138.219.201.243,53752,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:02.780167,138.219.201.243,53781,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:03.376341,138.219.201.243,53817,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:03.964450,138.219.201.243,53830,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:04.545817,138.219.201.243,53837,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:05.128189,138.219.201.243,53863,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:05.710974,138.219.201.243,53891,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:06.314333,138.219.201.243,53925,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:06.948335,138.219.201.243,53935,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:07.536277,138.219.201.243,53610,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:08.113452,138.219.201.243,53968,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:08.724798,138.219.201.243,53990,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:09.348812,138.219.201.243,54033,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:09.951928,138.219.201.243,54043,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:10.547999,138.219.201.243,54051,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:11.151454,138.219.201.243,54081,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:11.765889,138.219.201.243,54112,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:12.361937,138.219.201.243,54144,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:12.954478,138.219.201.243,54156,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:13.538813,138.219.201.243,54168,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:14.131575,138.219.201.243,54200,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:14.735111,138.219.201.243,54231,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:15.319586,138.219.201.243,54263,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:15.923222,138.219.201.243,54275,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:16.525115,138.219.201.243,54278,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:17.132208,138.219.201.243,54307,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:17.745657,138.219.201.243,53714,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:18.338313,138.219.201.243,54368,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:18.934024,138.219.201.243,54378,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:19.525566,138.219.201.243,54385,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:20.116676,138.219.201.243,54408,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:20.715571,138.219.201.243,54438,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:21.313126,138.219.201.243,54477,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:21.905461,138.219.201.243,54485,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:22.497896,138.219.201.243,54496,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:23.085585,138.219.201.243,54527,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:23.678376,138.219.201.243,54561,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:24.260903,138.219.201.243,54601,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:24.865235,138.219.201.243,54616,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:25.466183,138.219.201.243,54623,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:26.069322,138.219.201.243,54644,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:26.660195,138.219.201.243,54688,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:27.240677,138.219.201.243,54726,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:27.834502,138.219.201.243,54739,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:28.421392,138.219.201.243,53812,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:28.991935,138.219.201.243,54778,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:29.594622,138.219.201.243,54801,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:30.194669,138.219.201.243,54847,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:30.793807,138.219.201.243,54866,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:31.405555,138.219.201.243,54879,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:31.997562,138.219.201.243,54901,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:32.599035,138.219.201.243,54922,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:33.207004,138.219.201.243,54956,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:33.794278,138.219.201.243,54971,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:34.374964,138.219.201.243,54981,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:34.955795,138.219.201.243,54999,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:35.543500,138.219.201.243,55028,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:36.136281,138.219.201.243,55079,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:36.730137,138.219.201.243,55096,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:37.307674,138.219.201.243,55104,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:37.890006,138.219.201.243,55122,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:38.483966,138.219.201.243,55145,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:39.071228,138.219.201.243,55174,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:39.647433,138.219.201.243,55192,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:40.252197,138.219.201.243,55201,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:40.841247,138.219.201.243,55207,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:41.413085,138.219.201.243,55232,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:41.998022,138.219.201.243,53949,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:42.595424,138.219.201.243,55289,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:43.185684,138.219.201.243,55299,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:43.759870,138.219.201.243,55306,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:45.394516,138.219.201.243,55326,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:45.962333,138.219.201.243,55386,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:46.555443,138.219.201.243,55396,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:47.139106,138.219.201.243,55414,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:47.721072,138.219.201.243,55441,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:48.301105,138.219.201.243,55477,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:48.880126,138.219.201.243,55487,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:49.465869,138.219.201.243,55495,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:50.058116,138.219.201.243,55508,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:50.646112,138.219.201.243,55531,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:51.260808,138.219.201.243,54038,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:51.867267,138.219.201.243,54044,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:52.453460,138.219.201.243,54046,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:53.064876,138.219.201.243,55595,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:53.671999,138.219.201.243,55625,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:54.263544,138.219.201.243,55667,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:54.871512,138.219.201.243,55681,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:55.487895,138.219.201.243,55697,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:56.068686,138.219.201.243,54080,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:56.659499,138.219.201.243,55738,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:57.262954,138.219.201.243,55776,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:57.862123,138.219.201.243,55789,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:58.463914,138.219.201.243,55796,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:59.059368,138.219.201.243,55806,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:51:59.652291,138.219.201.243,55831,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:00.249517,138.219.201.243,55875,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:00.837705,138.219.201.243,54130,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:01.436418,138.219.201.243,55895,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:02.039238,138.219.201.243,55907,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:02.629471,138.219.201.243,55926,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:03.211118,138.219.201.243,55952,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:03.800482,138.219.201.243,55969,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:04.399780,138.219.201.243,55975,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:05.001117,138.219.201.243,55980,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:05.590243,138.219.201.243,56004,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:06.169834,138.219.201.243,56036,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:06.765307,138.219.201.243,56056,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:07.361395,138.219.201.243,56064,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:07.954326,138.219.201.243,56073,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:08.551956,138.219.201.243,56096,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:09.155667,138.219.201.243,56127,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:09.766049,138.219.201.243,56154,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:10.363184,138.219.201.243,56165,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:10.957755,138.219.201.243,56170,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:11.552198,138.219.201.243,56191,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:12.134516,138.219.201.243,56230,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:12.725014,138.219.201.243,56252,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:13.327308,138.219.201.243,56264,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:13.920314,138.219.201.243,56272,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:14.502253,138.219.201.243,56296,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:15.099323,138.219.201.243,56327,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:15.681140,138.219.201.243,56345,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:16.276061,138.219.201.243,56361,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:16.886094,138.219.201.243,56371,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:17.477951,138.219.201.243,56403,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:18.070375,138.219.201.243,56437,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:18.651438,138.219.201.243,56465,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:19.256294,138.219.201.243,56484,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:19.872630,138.219.201.243,56494,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:20.466836,138.219.201.243,56512,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:21.064853,138.219.201.243,54328,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:21.661102,138.219.201.243,56586,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:22.259443,138.219.201.243,56607,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:22.850910,138.219.201.243,56615,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:23.447759,138.219.201.243,56632,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:24.048125,138.219.201.243,56665,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:24.636761,138.219.201.243,56699,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:25.228812,138.219.201.243,56712,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:25.830053,138.219.201.243,54368,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:26.422454,138.219.201.243,56733,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:27.026939,138.219.201.243,56758,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:27.629226,138.219.201.243,54390,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:28.236056,138.219.201.243,56807,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:28.843248,138.219.201.243,56814,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:29.480472,138.219.201.243,56834,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:30.090895,138.219.201.243,56871,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:30.687541,138.219.201.243,56889,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:31.273024,138.219.201.243,56900,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:31.865133,138.219.201.243,56911,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:32.450369,138.219.201.243,56925,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:33.048723,138.219.201.243,56952,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:33.642906,138.219.201.243,56984,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:34.253969,138.219.201.243,56999,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:34.865449,138.219.201.243,57006,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:35.459874,138.219.201.243,57015,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:36.056072,138.219.201.243,57046,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:36.646177,138.219.201.243,57085,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:37.225495,138.219.201.243,57101,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:37.836198,138.219.201.243,57107,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:38.431204,138.219.201.243,54490,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:39.033909,138.219.201.243,57151,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:39.640720,138.219.201.243,57180,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:40.248338,138.219.201.243,57194,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:40.839230,138.219.201.243,57201,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:41.430219,138.219.201.243,54520,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:42.028148,138.219.201.243,57245,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:42.631822,138.219.201.243,57273,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:43.228910,138.219.201.243,54542,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:43.840331,138.219.201.243,54544,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:44.459897,138.219.201.243,57305,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:45.079866,138.219.201.243,54560,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:45.681020,138.219.201.243,57371,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:46.295954,138.219.201.243,57383,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:46.923623,138.219.201.243,57391,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:47.535684,138.219.201.243,57400,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:48.135293,138.219.201.243,57436,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:48.743027,138.219.201.243,54596,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:49.354795,138.219.201.243,54600,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:49.950989,138.219.201.243,57492,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:50.560508,138.219.201.243,57501,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:51.177060,138.219.201.243,57547,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:51.765684,138.219.201.243,57571,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:52.361729,138.219.201.243,57585,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:52.965644,138.219.201.243,57589,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:53.549204,138.219.201.243,57602,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:54.124280,138.219.201.243,57634,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:54.710998,138.219.201.243,57684,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:55.316760,138.219.201.243,57690,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:55.908486,138.219.201.243,57698,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:56.514197,138.219.201.243,54668,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:57.124167,138.219.201.243,57744,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:57.715073,138.219.201.243,57774,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:59.321856,138.219.201.243,57785,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:52:59.931226,138.219.201.243,57835,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:53:00.527987,138.219.201.243,57870,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:53:01.126215,138.219.201.243,57885,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:53:04.726750,138.219.201.243,57896,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:53:05.310914,138.219.201.243,57979,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:53:05.899709,138.219.201.243,58002,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:53:06.498235,138.219.201.243,58041,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:53:07.095434,138.219.201.243,58055,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:53:07.805760,138.219.201.243,58067,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:53:09.432043,138.219.201.243,58071,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:53:10.302374,138.219.201.243,58120,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:53:10.931884,138.219.201.243,54800,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:53:11.534439,138.219.201.243,58135,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:53:12.148996,138.219.201.243,58173,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:53:12.795735,138.219.201.243,58195,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:53:13.412733,138.219.201.243,54826,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:53:14.107191,138.219.201.243,58221,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:53:16.074111,138.219.201.243,58256,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:53:16.705558,138.219.201.243,54854,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:53:17.625420,138.219.201.243,58306,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:53:18.218849,138.219.201.243,58332,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:53:18.812456,138.219.201.243,54874,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:53:19.407095,138.219.201.243,54880,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:53:20.071357,138.219.201.243,58373,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:53:20.673844,138.219.201.243,58382,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:53:22.304909,138.219.201.243,58423,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:53:22.909362,138.219.201.243,58460,192.168.128.2,445,smbd,tcp,accept
2025-01-09 21:53:23.497696,138.219.201.243,58466,192.168.128.2,445,smbd,tcp,accept
